0,1,2,3,4,5,6,7,8,9
1.49436046619e+18,602366.0,1.49436046618e+18,,577.0,0.0,0.0,0.0,0.0,0.0
1.49436046619e+18,602367.0,1.49436046619e+18,,583.0,0.0,0.0,0.0,0.0,0.0
1.4943604662e+18,602368.0,1.49436046619e+18,,596.0,0.0,0.0,0.0,0.0,0.0
1.49436046621e+18,602370.0,1.49436046621e+18,,577.0,0.0,0.0,0.0,0.0,0.0
1.49436046622e+18,602371.0,1.49436046621e+18,,584.0,0.0,0.0,0.0,0.0,0.0
1.49436046623e+18,602374.0,1.49436046623e+18,,576.0,0.0,0.0,0.0,0.0,0.0
1.49436046623e+18,602375.0,1.49436046623e+18,,585.0,0.0,0.0,0.0,0.0,0.0
1.49436046624e+18,602376.0,1.49436046624e+18,,596.0,0.0,0.0,0.0,0.0,0.0
1.49436046625e+18,602378.0,1.49436046625e+18,,576.0,0.0,0.0,0.0,0.0,0.0
1.49436046626e+18,602380.0,1.49436046626e+18,,596.0,0.0,0.0,0.0,0.0,0.0
1.49436046627e+18,602382.0,1.49436046627e+18,,576.0,0.0,0.0,0.0,0.0,0.0
1.49436046628e+18,602383.0,1.49436046627e+18,,587.0,0.0,0.0,0.0,0.0,0.0
1.49436046628e+18,602384.0,1.49436046628e+18,,596.0,0.0,0.0,0.0,0.0,0.0
1.49436046629e+18,602386.0,1.49436046629e+18,,577.0,0.0,0.0,0.0,0.0,0.0
1.4943604663e+18,602387.0,1.49436046629e+18,,588.0,0.0,0.0,0.0,0.0,0.0
1.49436046631e+18,602389.0,1.4943604663e+18,,583.0,0.0,0.0,0.0,0.0,0.0
1.49436046632e+18,602391.0,1.49436046631e+18,,590.0,0.0,0.0,0.0,0.0,0.0
1.49436046632e+18,602392.0,1.49436046632e+18,,595.0,0.0,0.0,0.0,0.0,0.0
1.49436046633e+18,602393.0,1.49436046632e+18,,582.0,0.0,0.0,0.0,0.0,0.0
1.49436046634e+18,602395.0,1.49436046633e+18,,591.0,0.0,0.0,0.0,0.0,0.0
1.49436046634e+18,602396.0,1.49436046634e+18,,595.0,0.0,0.0,0.0,0.0,0.0
1.49436046635e+18,602398.0,1.49436046635e+18,,577.0,0.0,0.0,0.0,0.0,0.0
1.49436046636e+18,602399.0,1.49436046635e+18,,592.0,0.0,0.0,0.0,0.0,0.0
1.49436046637e+18,602400.0,1.49436046636e+18,,594.0,0.0,0.0,0.0,0.0,0.0
1.49436046637e+18,602402.0,1.49436046637e+18,,578.0,0.0,0.0,0.0,0.0,0.0
1.49436046638e+18,602403.0,1.49436046637e+18,,593.0,0.0,0.0,0.0,0.0,0.0
1.49436046638e+18,602404.0,1.49436046638e+18,,594.0,0.0,0.0,0.0,0.0,0.0
1.49436046639e+18,602405.0,1.49436046638e+18,,579.0,0.0,0.0,1.57079637051,0.0,0.0
1.4943604664e+18,602407.0,1.49436046639e+18,,593.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046641e+18,602408.0,1.4943604664e+18,,592.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046641e+18,602409.0,1.4943604664e+18,,579.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046642e+18,602411.0,1.49436046641e+18,,594.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046642e+18,602412.0,1.49436046642e+18,,591.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046643e+18,602413.0,1.49436046642e+18,,578.0,0.0,0.0,1.57079637051,0.0,0.0
1.49436046644e+18,602415.0,1.49436046643e+18,,607.0,-0.0174532923847,-0.0523598790169,1.57079637051,0.0,0.0
1.49436046644e+18,602416.0,1.49436046644e+18,,631.0,-0.0349065847695,-0.209439516068,1.57079637051,0.0,0.0
1.49436046645e+18,602417.0,1.49436046644e+18,,619.0,0.0174532923847,-0.471238911152,1.57079637051,0.0,0.0
1.49436046646e+18,602419.0,1.49436046645e+18,,639.0,0.0,-0.296705961227,1.57079637051,0.0,0.0
1.49436046647e+18,602420.0,1.49436046646e+18,,624.0,0.0,-0.209439516068,1.57079637051,0.0,0.0
1.49436046647e+18,602422.0,1.49436046647e+18,,597.0,0.0,-0.0349065847695,1.57079637051,0.0,0.0
1.49436046648e+18,602424.0,1.49436046648e+18,,585.0,0.0,0.0872664600611,1.57079637051,0.0,0.0
1.49436046649e+18,602425.0,1.49436046649e+18,,565.0,0.0,0.139626339078,1.57079637051,0.0,0.0
1.4943604665e+18,602427.0,1.4943604665e+18,,571.0,0.0,0.209439516068,1.57079637051,0.0,0.0
1.49436046651e+18,602428.0,1.4943604665e+18,,556.0,0.0,0.261799395084,1.57079637051,0.0,0.0
1.49436046652e+18,602430.0,1.49436046651e+18,,538.0,0.0,0.366519153118,1.57079637051,0.0,0.0
1.49436046652e+18,602431.0,1.49436046652e+18,,542.0,0.0,0.401425719261,1.57079637051,0.0,0.0
1.49436046653e+18,602432.0,1.49436046652e+18,,526.0,0.0,0.436332315207,1.57079637051,0.0,0.0
1.49436046653e+18,602433.0,1.49436046653e+18,,510.0,0.0,0.471238911152,1.57079637051,0.0,0.0
1.49436046654e+18,602435.0,1.49436046654e+18,,517.0,0.0,0.558505356312,1.57079637051,0.0,0.0
1.49436046655e+18,602437.0,1.49436046655e+18,,486.0,0.0,0.645771801472,1.57079637051,0.0,0.0
1.49436046656e+18,602439.0,1.49436046656e+18,,490.0,0.0,0.733038306236,1.57079637051,0.0,0.0
1.49436046657e+18,602441.0,1.49436046657e+18,,461.0,0.0,0.785398185253,1.57079637051,0.0,0.0
1.49436046658e+18,602442.0,1.49436046657e+18,,467.0,0.0,0.820304751396,1.57079637051,0.0,0.0
1.49436046658e+18,602443.0,1.49436046658e+18,,467.0,0.0,0.872664630413,1.57079637051,0.0,0.0
1.49436046659e+18,602445.0,1.49436046659e+18,,435.0,0.0,0.959931075573,1.57079637051,0.0,0.0
1.4943604666e+18,602447.0,1.4943604666e+18,,443.0,0.0,1.01229095459,1.57079637051,0.0,0.0
1.49436046661e+18,602448.0,1.4943604666e+18,,425.0,0.0,1.04719758034,1.57079637051,0.0,0.0
1.49436046661e+18,602449.0,1.49436046661e+18,,413.0,0.0,1.09955739975,1.57079637051,0.0,0.0
1.49436046662e+18,602449.0,1.49436046661e+18,,413.0,0.0,1.09955739975,1.57079637051,0.0,0.0
1.49436046662e+18,602451.0,1.49436046662e+18,,416.0,0.0,1.18682384491,1.57079637051,0.0,0.0
1.49436046663e+18,602452.0,1.49436046662e+18,,396.0,0.0,1.22173047066,1.57079637051,0.0,0.0
1.49436046663e+18,602453.0,1.49436046663e+18,,385.0,0.0,1.23918378353,1.57079637051,0.0,0.0
1.49436046664e+18,602454.0,1.49436046663e+18,,395.0,0.0,1.04719758034,1.57079637051,0.0,0.0
1.49436046665e+18,602456.0,1.49436046664e+18,,361.0,0.0174532923847,1.30899691582,1.57079637051,0.0,0.0
1.49436046666e+18,602458.0,1.49436046665e+18,,375.0,-0.0174532923847,1.34390354156,1.57079637051,0.0,0.0
1.49436046667e+18,602460.0,1.49436046666e+18,,361.0,-0.0174532923847,1.46607661247,1.57079637051,0.0,0.0
1.49436046667e+18,602461.0,1.49436046667e+18,,381.0,-0.0174532923847,1.46607661247,1.57079637051,0.0,0.0
1.49436046668e+18,602463.0,1.49436046668e+18,,378.0,0.0349065847695,1.41371667385,1.57079637051,0.0,0.0
1.49436046669e+18,602464.0,1.49436046668e+18,,349.0,0.0349065847695,1.16937065125,1.57079637051,0.0,0.0
1.49436046669e+18,602465.0,1.49436046669e+18,,346.0,-0.0174532923847,1.39626336098,1.57079637051,0.0,0.0
1.4943604667e+18,602466.0,1.49436046669e+18,,358.0,-0.0174532923847,1.53588974476,1.57079637051,0.0,0.0
1.49436046671e+18,602468.0,1.4943604667e+18,,343.0,0.0,1.55334305763,1.57079637051,0.0,0.0
1.49436046671e+18,602469.0,1.49436046671e+18,,358.0,-0.0174532923847,1.57079637051,1.57079637051,0.0,0.0
1.49436046672e+18,602469.0,1.49436046671e+18,,358.0,-0.0174532923847,1.57079637051,1.57079637051,0.0,0.0
1.49436046673e+18,602471.0,1.49436046672e+18,,344.0,0.0,1.51843643188,1.57079637051,0.0,0.0
1.49436046673e+18,602473.0,1.49436046673e+18,,333.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046674e+18,602474.0,1.49436046674e+18,,343.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046675e+18,602476.0,1.49436046675e+18,,323.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046675e+18,602477.0,1.49436046675e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046676e+18,602478.0,1.49436046676e+18,,340.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046677e+18,602480.0,1.49436046677e+18,,321.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046678e+18,602482.0,1.49436046678e+18,,339.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046679e+18,602483.0,1.49436046678e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604668e+18,602485.0,1.49436046679e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604668e+18,602486.0,1.4943604668e+18,,338.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046681e+18,602488.0,1.49436046681e+18,,319.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046682e+18,602490.0,1.49436046682e+18,,338.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046683e+18,602491.0,1.49436046682e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046684e+18,602493.0,1.49436046683e+18,,329.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046684e+18,602494.0,1.49436046684e+18,,338.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046685e+18,602496.0,1.49436046685e+18,,318.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046686e+18,602498.0,1.49436046686e+18,,337.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046687e+18,602499.0,1.49436046686e+18,,325.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046688e+18,602501.0,1.49436046687e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046688e+18,602502.0,1.49436046688e+18,,336.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046689e+18,602504.0,1.49436046689e+18,,318.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604669e+18,602505.0,1.49436046689e+18,,332.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046691e+18,602506.0,1.4943604669e+18,,336.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046691e+18,602507.0,1.4943604669e+18,,322.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046692e+18,602510.0,1.49436046692e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046693e+18,602510.0,1.49436046692e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046694e+18,602512.0,1.49436046693e+18,,319.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046694e+18,602514.0,1.49436046694e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046695e+18,602515.0,1.49436046694e+18,,320.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046696e+18,602517.0,1.49436046695e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046696e+18,602518.0,1.49436046696e+18,,333.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046697e+18,602520.0,1.49436046697e+18,,321.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046698e+18,602522.0,1.49436046698e+18,,332.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046699e+18,602523.0,1.49436046699e+18,,319.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.494360467e+18,602525.0,1.494360467e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.494360467e+18,602526.0,1.494360467e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046701e+18,602527.0,1.49436046701e+18,,318.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046702e+18,602529.0,1.49436046702e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046703e+18,602531.0,1.49436046703e+18,,317.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046703e+18,602531.0,1.49436046703e+18,,317.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046704e+18,602533.0,1.49436046704e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046705e+18,602535.0,1.49436046705e+18,,317.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046706e+18,602536.0,1.49436046705e+18,,324.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046706e+18,602538.0,1.49436046706e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046707e+18,602539.0,1.49436046707e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046707e+18,602539.0,1.49436046707e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046708e+18,602541.0,1.49436046708e+18,,336.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046709e+18,602542.0,1.49436046708e+18,,327.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046709e+18,602543.0,1.49436046709e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604671e+18,602545.0,1.4943604671e+18,,336.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046711e+18,602547.0,1.49436046711e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046712e+18,602548.0,1.49436046711e+18,,327.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046713e+18,602550.0,1.49436046712e+18,,324.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046713e+18,602551.0,1.49436046713e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046714e+18,602552.0,1.49436046713e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046714e+18,602553.0,1.49436046714e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046715e+18,602554.0,1.49436046714e+18,,323.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046715e+18,602555.0,1.49436046715e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046716e+18,602556.0,1.49436046715e+18,,330.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046716e+18,602557.0,1.49436046716e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046717e+18,602559.0,1.49436046717e+18,,317.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046718e+18,602560.0,1.49436046717e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046718e+18,602560.0,1.49436046717e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046719e+18,602563.0,1.49436046719e+18,,317.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604672e+18,602564.0,1.49436046719e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046721e+18,602565.0,1.4943604672e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046721e+18,602567.0,1.49436046721e+18,,318.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046722e+18,602568.0,1.49436046721e+18,,332.0,0.0,1.60570287704,1.57079637051,0.0,0.0
